Fecha date,NOMAGENTE,PLAZO,AGENTE,EXCEPCION,TASA1,Plazo real (días calendario), CASE  WHEN DESCRIPCION TASA = 'Tasa efectiva' THEN 'Tasa efectiva %' ELSE 'Tasa nominal %' END
2018-02-20,BANCOLOMBIA,1,007,N,"       4,338",1,Tasa nominal %
2018-02-21,BANCOLOMBIA,1,007,N,"       4,336",1,Tasa nominal %
2018-02-22,BANCOLOMBIA,1,007,N,"       4,336",1,Tasa nominal %
2018-02-23,BANCOLOMBIA,1,007,N,"       4,336",3,Tasa nominal %
2018-02-26,BANCOLOMBIA,1,007,N,"       4,336",1,Tasa nominal %
2018-02-27,BANCOLOMBIA,1,007,N,"       4,334",1,Tasa nominal %
2018-02-28,BANCOLOMBIA,1,007,N,"       4,339",1,Tasa nominal %
2018-03-01,BANCOLOMBIA,1,007,N,"       4,340",1,Tasa nominal %
2018-03-02,BANCOLOMBIA,1,007,N,"       4,338",3,Tasa nominal %
2018-03-05,BANCOLOMBIA,1,007,N,"       4,338",1,Tasa nominal %
2018-03-06,BANCOLOMBIA,1,007,N,"       4,338",1,Tasa nominal %
2018-03-07,BANCOLOMBIA,1,007,N,"       4,338",1,Tasa nominal %
2018-03-08,BANCOLOMBIA,1,007,N,"       4,337",1,Tasa nominal %
2018-03-09,BANCOLOMBIA,1,007,N,"       4,335",3,Tasa nominal %
2018-03-12,BANCOLOMBIA,1,007,N,"       4,330",1,Tasa nominal %
2018-03-13,BANCOLOMBIA,1,007,N,"       4,328",1,Tasa nominal %
2018-03-14,BANCOLOMBIA,1,007,N,"       4,324",1,Tasa nominal %
2018-03-15,BANCOLOMBIA,1,007,N,"       4,324",1,Tasa nominal %
2018-03-16,BANCOLOMBIA,1,007,N,"       4,324",4,Tasa nominal %
2018-03-20,BANCOLOMBIA,1,007,N,"       4,323",1,Tasa nominal %
2018-03-21,BANCOLOMBIA,1,007,N,"       4,323",1,Tasa nominal %
2018-03-22,BANCOLOMBIA,1,007,N,"       4,323",1,Tasa nominal %
2018-03-23,BANCOLOMBIA,1,007,N,"       4,318",3,Tasa nominal %
2018-03-26,BANCOLOMBIA,1,007,N,"       4,304",1,Tasa nominal %
2018-03-27,BANCOLOMBIA,1,007,N,"       4,280",1,Tasa nominal %
2018-03-28,BANCOLOMBIA,1,007,N,"       4,302",5,Tasa nominal %
2018-04-02,BANCOLOMBIA,1,007,N,"       4,302",1,Tasa nominal %
2018-04-03,BANCOLOMBIA,1,007,N,"       4,302",1,Tasa nominal %
2018-04-04,BANCOLOMBIA,1,007,N,"       4,302",1,Tasa nominal %
2018-04-05,BANCOLOMBIA,1,007,N,"       4,300",1,Tasa nominal %
2018-04-06,BANCOLOMBIA,1,007,N,"       4,278",3,Tasa nominal %
2018-04-09,BANCOLOMBIA,1,007,N,"       4,264",1,Tasa nominal %
2018-04-10,BANCOLOMBIA,1,007,N,"       4,258",1,Tasa nominal %
2018-04-11,BANCOLOMBIA,1,007,N,"       4,262",1,Tasa nominal %
2018-04-12,BANCOLOMBIA,1,007,N,"       4,262",1,Tasa nominal %
2018-04-13,BANCOLOMBIA,1,007,N,"       4,265",3,Tasa nominal %
2018-04-16,BANCOLOMBIA,1,007,N,"       4,267",1,Tasa nominal %
2018-04-17,BANCOLOMBIA,1,007,N,"       4,267",1,Tasa nominal %
2018-04-18,BANCOLOMBIA,1,007,N,"       4,268",1,Tasa nominal %
2018-04-19,BANCOLOMBIA,1,007,N,"       4,271",1,Tasa nominal %
2018-04-20,BANCOLOMBIA,1,007,N,"       4,275",3,Tasa nominal %
2018-04-23,BANCOLOMBIA,1,007,N,"       4,287",1,Tasa nominal %
2018-04-24,BANCOLOMBIA,1,007,N,"       4,305",1,Tasa nominal %
2018-04-25,BANCOLOMBIA,1,007,N,"       4,335",1,Tasa nominal %
2018-04-26,BANCOLOMBIA,1,007,N,"       4,340",1,Tasa nominal %
2018-04-27,BANCOLOMBIA,1,007,N,"       4,340",3,Tasa nominal %
2018-04-30,BANCOLOMBIA,1,007,N,"       4,100",2,Tasa nominal %
2018-05-02,BANCOLOMBIA,1,007,N,"       4,110",1,Tasa nominal %
2018-05-03,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2018-05-04,BANCOLOMBIA,1,007,N,"       4,105",3,Tasa nominal %
2018-05-07,BANCOLOMBIA,1,007,N,"       4,104",1,Tasa nominal %
2018-05-08,BANCOLOMBIA,1,007,N,"       4,086",1,Tasa nominal %
2018-05-09,BANCOLOMBIA,1,007,N,"       4,050",1,Tasa nominal %
2018-05-10,BANCOLOMBIA,1,007,N,"       4,058",1,Tasa nominal %
2018-05-11,BANCOLOMBIA,1,007,N,"       4,059",4,Tasa nominal %
2018-05-15,BANCOLOMBIA,1,007,N,"       4,061",1,Tasa nominal %
2018-05-16,BANCOLOMBIA,1,007,N,"       4,061",1,Tasa nominal %
2018-05-17,BANCOLOMBIA,1,007,N,"       4,071",1,Tasa nominal %
2018-05-18,BANCOLOMBIA,1,007,N,"       4,076",3,Tasa nominal %
2018-05-21,BANCOLOMBIA,1,007,N,"       4,081",1,Tasa nominal %
2018-05-22,BANCOLOMBIA,1,007,N,"       4,074",1,Tasa nominal %
2018-05-23,BANCOLOMBIA,1,007,N,"       4,089",1,Tasa nominal %
2018-05-24,BANCOLOMBIA,1,007,N,"       4,092",1,Tasa nominal %
2018-05-25,BANCOLOMBIA,1,007,N,"       4,099",3,Tasa nominal %
2018-05-28,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2018-05-29,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2018-05-30,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2018-05-31,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2018-06-01,BANCOLOMBIA,1,007,N,"       4,106",4,Tasa nominal %
2018-06-05,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2018-06-06,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2018-06-07,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2018-06-08,BANCOLOMBIA,1,007,N,"       4,106",4,Tasa nominal %
2018-06-12,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2018-06-13,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2018-06-14,BANCOLOMBIA,1,007,N,"       4,104",1,Tasa nominal %
2018-06-15,BANCOLOMBIA,1,007,N,"       4,102",3,Tasa nominal %
2018-06-18,BANCOLOMBIA,1,007,N,"       4,090",1,Tasa nominal %
2018-06-19,BANCOLOMBIA,1,007,N,"       4,088",1,Tasa nominal %
2018-06-20,BANCOLOMBIA,1,007,N,"       4,102",1,Tasa nominal %
2018-06-21,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2018-06-22,BANCOLOMBIA,1,007,N,"       4,104",3,Tasa nominal %
2018-06-25,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2018-06-26,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2018-06-27,BANCOLOMBIA,1,007,N,"       4,104",1,Tasa nominal %
2018-06-28,BANCOLOMBIA,1,007,N,"       4,103",1,Tasa nominal %
2018-06-29,BANCOLOMBIA,1,007,N,"       4,099",4,Tasa nominal %
2018-07-03,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2018-07-04,BANCOLOMBIA,1,007,N,"       4,102",1,Tasa nominal %
2018-07-05,BANCOLOMBIA,1,007,N,"       4,107",1,Tasa nominal %
2018-07-06,BANCOLOMBIA,1,007,N,"       4,110",3,Tasa nominal %
2018-07-09,BANCOLOMBIA,1,007,N,"       4,112",1,Tasa nominal %
2018-07-10,BANCOLOMBIA,1,007,N,"       4,113",1,Tasa nominal %
2018-07-11,BANCOLOMBIA,1,007,N,"       4,112",1,Tasa nominal %
2018-07-12,BANCOLOMBIA,1,007,N,"       4,114",1,Tasa nominal %
2018-07-13,BANCOLOMBIA,1,007,N,"       4,111",3,Tasa nominal %
2018-07-16,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2018-07-17,BANCOLOMBIA,1,007,N,"       4,110",1,Tasa nominal %
2018-07-18,BANCOLOMBIA,1,007,N,"       4,104",1,Tasa nominal %
2018-07-19,BANCOLOMBIA,1,007,N,"       4,106",4,Tasa nominal %
2018-07-23,BANCOLOMBIA,1,007,N,"       4,109",1,Tasa nominal %
2018-07-24,BANCOLOMBIA,1,007,N,"       4,104",1,Tasa nominal %
2018-07-25,BANCOLOMBIA,1,007,N,"       4,103",1,Tasa nominal %
2018-07-26,BANCOLOMBIA,1,007,N,"       4,107",1,Tasa nominal %
2018-07-27,BANCOLOMBIA,1,007,N,"       4,102",3,Tasa nominal %
2018-07-30,BANCOLOMBIA,1,007,N,"       4,101",1,Tasa nominal %
2018-07-31,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2018-08-01,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2018-08-02,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2018-08-03,BANCOLOMBIA,1,007,N,"       4,105",3,Tasa nominal %
2018-08-06,BANCOLOMBIA,1,007,N,"       4,105",2,Tasa nominal %
2018-08-08,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2018-08-09,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2018-08-10,BANCOLOMBIA,1,007,N,"       4,105",3,Tasa nominal %
2018-08-13,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2018-08-14,BANCOLOMBIA,1,007,N,"       4,100",1,Tasa nominal %
2018-08-15,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2018-08-16,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2018-08-17,BANCOLOMBIA,1,007,N,"       4,105",4,Tasa nominal %
2018-08-21,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2018-08-22,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2018-08-23,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2018-08-24,BANCOLOMBIA,1,007,N,"       4,105",3,Tasa nominal %
2018-08-27,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2018-08-28,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2018-08-29,BANCOLOMBIA,1,007,N,"       4,101",1,Tasa nominal %
2018-08-30,BANCOLOMBIA,1,007,N,"       4,100",1,Tasa nominal %
2018-08-31,BANCOLOMBIA,1,007,N,"       4,097",3,Tasa nominal %
2018-09-03,BANCOLOMBIA,1,007,N,"       4,102",1,Tasa nominal %
2018-09-04,BANCOLOMBIA,1,007,N,"       4,102",1,Tasa nominal %
2018-09-05,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2018-09-06,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2018-09-07,BANCOLOMBIA,1,007,N,"       4,104",3,Tasa nominal %
2018-09-10,BANCOLOMBIA,1,007,N,"       4,103",1,Tasa nominal %
2018-09-11,BANCOLOMBIA,1,007,N,"       4,092",1,Tasa nominal %
2018-09-12,BANCOLOMBIA,1,007,N,"       4,099",1,Tasa nominal %
2018-09-13,BANCOLOMBIA,1,007,N,"       4,095",1,Tasa nominal %
2018-09-14,BANCOLOMBIA,1,007,N,"       4,099",3,Tasa nominal %
2018-09-17,BANCOLOMBIA,1,007,N,"       4,099",1,Tasa nominal %
2018-09-18,BANCOLOMBIA,1,007,N,"       4,100",1,Tasa nominal %
2018-09-19,BANCOLOMBIA,1,007,N,"       4,102",1,Tasa nominal %
2018-09-20,BANCOLOMBIA,1,007,N,"       4,103",1,Tasa nominal %
2018-09-21,BANCOLOMBIA,1,007,N,"       4,104",3,Tasa nominal %
2018-09-24,BANCOLOMBIA,1,007,N,"       4,103",1,Tasa nominal %
2018-09-25,BANCOLOMBIA,1,007,N,"       4,104",1,Tasa nominal %
2018-09-26,BANCOLOMBIA,1,007,N,"       4,101",1,Tasa nominal %
2018-09-27,BANCOLOMBIA,1,007,N,"       4,101",1,Tasa nominal %
2018-09-28,BANCOLOMBIA,1,007,N,"       4,101",3,Tasa nominal %
2018-10-01,BANCOLOMBIA,1,007,N,"       4,101",1,Tasa nominal %
2018-10-02,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2018-10-03,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2018-10-04,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2018-10-05,BANCOLOMBIA,1,007,N,"       4,106",3,Tasa nominal %
2018-10-08,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2018-10-09,BANCOLOMBIA,1,007,N,"       4,104",1,Tasa nominal %
2018-10-10,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2018-10-11,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2018-10-12,BANCOLOMBIA,1,007,N,"       4,106",4,Tasa nominal %
2018-10-16,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2018-10-17,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2018-10-18,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2018-10-19,BANCOLOMBIA,1,007,N,"       4,106",3,Tasa nominal %
2018-10-22,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2018-10-23,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2018-10-24,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2018-10-25,BANCOLOMBIA,1,007,N,"       4,104",1,Tasa nominal %
2018-10-26,BANCOLOMBIA,1,007,N,"       4,104",3,Tasa nominal %
2018-10-29,BANCOLOMBIA,1,007,N,"       4,103",1,Tasa nominal %
2018-10-30,BANCOLOMBIA,1,007,N,"       4,103",1,Tasa nominal %
2018-10-31,BANCOLOMBIA,1,007,N,"       4,103",1,Tasa nominal %
2018-11-01,BANCOLOMBIA,1,007,N,"       4,104",1,Tasa nominal %
2018-11-02,BANCOLOMBIA,1,007,N,"       4,104",4,Tasa nominal %
2018-11-06,BANCOLOMBIA,1,007,N,"       4,103",1,Tasa nominal %
2018-11-07,BANCOLOMBIA,1,007,N,"       4,104",1,Tasa nominal %
2018-11-08,BANCOLOMBIA,1,007,N,"       4,104",1,Tasa nominal %
2018-11-09,BANCOLOMBIA,1,007,N,"       4,104",4,Tasa nominal %
2018-11-13,BANCOLOMBIA,1,007,N,"       4,104",1,Tasa nominal %
2018-11-14,BANCOLOMBIA,1,007,N,"       4,103",1,Tasa nominal %
2018-11-15,BANCOLOMBIA,1,007,N,"       4,103",1,Tasa nominal %
2018-11-16,BANCOLOMBIA,1,007,N,"       4,103",3,Tasa nominal %
2018-11-19,BANCOLOMBIA,1,007,N,"       4,103",1,Tasa nominal %
2018-11-20,BANCOLOMBIA,1,007,N,"       4,103",1,Tasa nominal %
2018-11-21,BANCOLOMBIA,1,007,N,"       4,104",1,Tasa nominal %
2018-11-22,BANCOLOMBIA,1,007,N,"       4,103",1,Tasa nominal %
2018-11-23,BANCOLOMBIA,1,007,N,"       4,102",3,Tasa nominal %
2018-11-26,BANCOLOMBIA,1,007,N,"       4,101",1,Tasa nominal %
2018-11-27,BANCOLOMBIA,1,007,N,"       4,100",1,Tasa nominal %
2018-11-28,BANCOLOMBIA,1,007,N,"       4,097",1,Tasa nominal %
2018-11-29,BANCOLOMBIA,1,007,N,"       4,095",1,Tasa nominal %
2018-11-30,BANCOLOMBIA,1,007,N,"       4,095",3,Tasa nominal %
2018-12-03,BANCOLOMBIA,1,007,N,"       4,096",1,Tasa nominal %
2018-12-04,BANCOLOMBIA,1,007,N,"       4,096",1,Tasa nominal %
2018-12-05,BANCOLOMBIA,1,007,N,"       4,098",1,Tasa nominal %
2018-12-06,BANCOLOMBIA,1,007,N,"       4,094",1,Tasa nominal %
2018-12-07,BANCOLOMBIA,1,007,N,"       4,094",3,Tasa nominal %
2018-12-10,BANCOLOMBIA,1,007,N,"       4,093",1,Tasa nominal %
2018-12-11,BANCOLOMBIA,1,007,N,"       4,093",1,Tasa nominal %
2018-12-12,BANCOLOMBIA,1,007,N,"       4,093",1,Tasa nominal %
2018-12-13,BANCOLOMBIA,1,007,N,"       4,092",1,Tasa nominal %
2018-12-14,BANCOLOMBIA,1,007,N,"       4,090",3,Tasa nominal %
2018-12-17,BANCOLOMBIA,1,007,N,"       4,093",1,Tasa nominal %
2018-12-18,BANCOLOMBIA,1,007,N,"       4,093",1,Tasa nominal %
2018-12-19,BANCOLOMBIA,1,007,N,"       4,094",1,Tasa nominal %
2018-12-20,BANCOLOMBIA,1,007,N,"       4,095",1,Tasa nominal %
2018-12-21,BANCOLOMBIA,1,007,N,"       4,096",3,Tasa nominal %
2018-12-24,BANCOLOMBIA,1,007,N,"       4,088",2,Tasa nominal %
2018-12-26,BANCOLOMBIA,1,007,N,"       4,090",1,Tasa nominal %
2018-12-27,BANCOLOMBIA,1,007,N,"       4,089",1,Tasa nominal %
2018-12-28,BANCOLOMBIA,1,007,N,"       4,087",5,Tasa nominal %
2019-01-02,BANCOLOMBIA,1,007,N,"       4,091",1,Tasa nominal %
2019-01-03,BANCOLOMBIA,1,007,N,"       4,092",1,Tasa nominal %
2019-01-04,BANCOLOMBIA,1,007,N,"       4,105",4,Tasa nominal %
2019-01-08,BANCOLOMBIA,1,007,N,"       4,110",1,Tasa nominal %
2019-01-09,BANCOLOMBIA,1,007,N,"       4,110",1,Tasa nominal %
2019-01-10,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2019-01-11,BANCOLOMBIA,1,007,N,"       4,106",3,Tasa nominal %
2019-01-14,BANCOLOMBIA,1,007,N,"       4,107",1,Tasa nominal %
2019-01-15,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2019-01-16,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2019-01-17,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2019-01-18,BANCOLOMBIA,1,007,N,"       4,105",3,Tasa nominal %
2019-01-21,BANCOLOMBIA,1,007,N,"       4,107",1,Tasa nominal %
2019-01-22,BANCOLOMBIA,1,007,N,"       4,108",1,Tasa nominal %
2019-01-23,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2019-01-24,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2019-01-25,BANCOLOMBIA,1,007,N,"       4,106",3,Tasa nominal %
2019-01-28,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2019-01-29,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2019-01-30,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2019-01-31,BANCOLOMBIA,1,007,N,"       4,104",1,Tasa nominal %
2019-02-01,BANCOLOMBIA,1,007,N,"       4,104",3,Tasa nominal %
2019-02-04,BANCOLOMBIA,1,007,N,"       4,104",1,Tasa nominal %
2019-02-05,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2019-02-06,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2019-02-07,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2019-02-08,BANCOLOMBIA,1,007,N,"       4,105",3,Tasa nominal %
2019-02-11,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2019-02-12,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2019-02-13,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2019-02-14,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2019-02-15,BANCOLOMBIA,1,007,N,"       4,105",3,Tasa nominal %
2019-02-18,BANCOLOMBIA,1,007,N,"       4,104",1,Tasa nominal %
2019-02-19,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2019-02-20,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2019-02-21,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2019-02-22,BANCOLOMBIA,1,007,N,"       4,104",3,Tasa nominal %
2019-02-25,BANCOLOMBIA,1,007,N,"       4,103",1,Tasa nominal %
2019-02-26,BANCOLOMBIA,1,007,N,"       4,103",1,Tasa nominal %
2019-02-27,BANCOLOMBIA,1,007,N,"       4,103",1,Tasa nominal %
2019-02-28,BANCOLOMBIA,1,007,N,"       4,102",1,Tasa nominal %
2019-03-01,BANCOLOMBIA,1,007,N,"       4,102",3,Tasa nominal %
2019-03-04,BANCOLOMBIA,1,007,N,"       4,102",1,Tasa nominal %
2019-03-05,BANCOLOMBIA,1,007,N,"       4,102",1,Tasa nominal %
2019-03-06,BANCOLOMBIA,1,007,N,"       4,101",1,Tasa nominal %
2019-03-07,BANCOLOMBIA,1,007,N,"       4,102",1,Tasa nominal %
2019-03-08,BANCOLOMBIA,1,007,N,"       4,102",3,Tasa nominal %
2019-03-11,BANCOLOMBIA,1,007,N,"       4,102",1,Tasa nominal %
2019-03-12,BANCOLOMBIA,1,007,N,"       4,102",1,Tasa nominal %
2019-03-13,BANCOLOMBIA,1,007,N,"       4,102",1,Tasa nominal %
2019-03-14,BANCOLOMBIA,1,007,N,"       4,103",1,Tasa nominal %
2019-03-15,BANCOLOMBIA,1,007,N,"       4,102",3,Tasa nominal %
2019-03-18,BANCOLOMBIA,1,007,N,"       4,102",1,Tasa nominal %
2019-03-19,BANCOLOMBIA,1,007,N,"       4,102",1,Tasa nominal %
2019-03-20,BANCOLOMBIA,1,007,N,"       4,103",1,Tasa nominal %
2019-03-21,BANCOLOMBIA,1,007,N,"       4,103",1,Tasa nominal %
2019-03-22,BANCOLOMBIA,1,007,N,"       4,106",4,Tasa nominal %
2019-03-26,BANCOLOMBIA,1,007,N,"       4,104",1,Tasa nominal %
2019-03-27,BANCOLOMBIA,1,007,N,"       4,104",1,Tasa nominal %
2019-03-28,BANCOLOMBIA,1,007,N,"       4,104",1,Tasa nominal %
2019-03-29,BANCOLOMBIA,1,007,N,"       4,104",3,Tasa nominal %
2019-04-01,BANCOLOMBIA,1,007,N,"       4,102",1,Tasa nominal %
2019-04-02,BANCOLOMBIA,1,007,N,"       4,100",1,Tasa nominal %
2019-04-03,BANCOLOMBIA,1,007,N,"       4,103",1,Tasa nominal %
2019-04-04,BANCOLOMBIA,1,007,N,"       4,103",1,Tasa nominal %
2019-04-05,BANCOLOMBIA,1,007,N,"       4,104",3,Tasa nominal %
2019-04-08,BANCOLOMBIA,1,007,N,"       4,104",1,Tasa nominal %
2019-04-09,BANCOLOMBIA,1,007,N,"       4,104",1,Tasa nominal %
2019-04-10,BANCOLOMBIA,1,007,N,"       4,102",1,Tasa nominal %
2019-04-11,BANCOLOMBIA,1,007,N,"       4,102",1,Tasa nominal %
2019-04-12,BANCOLOMBIA,1,007,N,"       4,103",3,Tasa nominal %
2019-04-15,BANCOLOMBIA,1,007,N,"       4,104",1,Tasa nominal %
2019-04-16,BANCOLOMBIA,1,007,N,"       4,104",1,Tasa nominal %
2019-04-17,BANCOLOMBIA,1,007,N,"       4,105",5,Tasa nominal %
2019-04-22,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2019-04-23,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2019-04-24,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2019-04-25,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2019-04-26,BANCOLOMBIA,1,007,N,"       4,105",3,Tasa nominal %
2019-04-29,BANCOLOMBIA,1,007,N,"       4,102",1,Tasa nominal %
2019-04-30,BANCOLOMBIA,1,007,N,"       4,101",2,Tasa nominal %
2019-05-02,BANCOLOMBIA,1,007,N,"       4,104",1,Tasa nominal %
2019-05-03,BANCOLOMBIA,1,007,N,"       4,108",3,Tasa nominal %
2019-05-06,BANCOLOMBIA,1,007,N,"       4,107",1,Tasa nominal %
2019-05-07,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2019-05-08,BANCOLOMBIA,1,007,N,"       4,105",1,Tasa nominal %
2019-05-09,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2019-05-10,BANCOLOMBIA,1,007,N,"       4,107",3,Tasa nominal %
2019-05-13,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2019-05-14,BANCOLOMBIA,1,007,N,"       4,109",1,Tasa nominal %
2019-05-15,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2019-05-16,BANCOLOMBIA,1,007,N,"       4,107",1,Tasa nominal %
2019-05-17,BANCOLOMBIA,1,007,N,"       4,111",3,Tasa nominal %
2019-05-20,BANCOLOMBIA,1,007,N,"       4,113",1,Tasa nominal %
2019-05-21,BANCOLOMBIA,1,007,N,"       4,113",1,Tasa nominal %
2019-05-22,BANCOLOMBIA,1,007,N,"       4,113",1,Tasa nominal %
2019-05-23,BANCOLOMBIA,1,007,N,"       4,116",1,Tasa nominal %
2019-05-24,BANCOLOMBIA,1,007,N,"       4,116",3,Tasa nominal %
2019-05-27,BANCOLOMBIA,1,007,N,"       4,116",1,Tasa nominal %
2019-05-28,BANCOLOMBIA,1,007,N,"       4,116",1,Tasa nominal %
2019-05-29,BANCOLOMBIA,1,007,N,"       4,109",1,Tasa nominal %
2019-05-30,BANCOLOMBIA,1,007,N,"       4,108",1,Tasa nominal %
2019-05-31,BANCOLOMBIA,1,007,N,"       4,107",4,Tasa nominal %
2019-06-04,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2019-06-05,BANCOLOMBIA,1,007,N,"       4,108",1,Tasa nominal %
2019-06-06,BANCOLOMBIA,1,007,N,"       4,109",1,Tasa nominal %
2019-06-07,BANCOLOMBIA,1,007,N,"       4,109",3,Tasa nominal %
2019-06-10,BANCOLOMBIA,1,007,N,"       4,109",1,Tasa nominal %
2019-06-11,BANCOLOMBIA,1,007,N,"       4,107",1,Tasa nominal %
2019-06-12,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2019-06-13,BANCOLOMBIA,1,007,N,"       4,106",1,Tasa nominal %
2019-06-14,BANCOLOMBIA,1,007,N,"       4,106",3,Tasa nominal %
2019-06-17,BANCOLOMBIA,1,007,N,"       4,108",1,Tasa nominal %
2019-06-18,BANCOLOMBIA,1,007,N,"       4,108",1,Tasa nominal %
2019-06-19,BANCOLOMBIA,1,007,N,"       4,108",1,Tasa nominal %
2019-06-20,BANCOLOMBIA,1,007,N,"       4,108",1,Tasa nominal %
2019-06-21,BANCOLOMBIA,1,007,N,"       4,108",4,Tasa nominal %
2019-06-25,BANCOLOMBIA,1,007,N,"       4,109",1,Tasa nominal %
2019-06-26,BANCOLOMBIA,1,007,N,"       4,108",1,Tasa nominal %
2019-06-27,BANCOLOMBIA,1,007,N,"       4,108",1,Tasa nominal %
2019-06-28,BANCOLOMBIA,1,007,N,"       4,108",4,Tasa nominal %
2019-07-02,BANCOLOMBIA,1,007,N,"       4,109",1,Tasa nominal %
2019-07-03,BANCOLOMBIA,1,007,N,"       4,109",1,Tasa nominal %
2019-07-04,BANCOLOMBIA,1,007,N,"       4,108",1,Tasa nominal %
2019-07-05,BANCOLOMBIA,1,007,N,"       4,109",3,Tasa nominal %
2019-07-08,BANCOLOMBIA,1,007,N,"       4,108",1,Tasa nominal %
2019-07-09,BANCOLOMBIA,1,007,N,"       4,109",1,Tasa nominal %
2019-07-10,BANCOLOMBIA,1,007,N,"       4,109",1,Tasa nominal %
2019-07-11,BANCOLOMBIA,1,007,N,"       4,109",1,Tasa nominal %
