Clasificación de la Entidad,Código de Clasificación de la Entidad,Cuenta,Clase de Cuenta,Código de Cuenta,Tipo de Cuenta,Año semana,Tasa,Formato Id,Monto,Orden,Total
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201106,"6,41977054002241",500,"846341,03853",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201107,"6,07306587372951",500,"1130069,68429",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201108,"7,06424721546399",500,"832358,62726",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201109,"6,61512241043987",500,"915812,14798",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201110,"6,96202618866992",500,"782594,57219",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201111,"7,12015226180182",500,"1000847,04854",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201112,"6,96183282571599",500,"651915,44187",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201113,"6,51706313061427",500,"1197496,97517",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201114,"6,98595735352157",500,"836806,56374",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201115,"7,44139420268401",500,"1151091,88545",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201116,"7,08103217245585",500,"528473,99492",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201117,"7,10020459055877",500,"1213104,08733",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201118,"6,92961534240809",500,"1043251,01",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201119,"6,94312830601193",500,"837524,57923",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201120,"7,19051297397189",500,"998448,70819",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201121,"7,71885242794151",500,"893756,13848",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201122,"7,6329768738487",500,"896215,25717",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201123,"7,74104339829942",500,"742941,2418",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201124,"7,54676309830019",500,"910316,62249",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201125,"7,72750136145556",500,"980506,05073",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201126,"7,53657362123166",500,"1525183,13795",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201127,"8,52891114901975",500,"810067,97234",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201128,"7,55083301374481",500,"1006865,03904",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201129,"7,55476806642163",500,"873918,15625",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201130,"7,97893853625794",500,"1265973,094",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201131,"8,32622944717342",500,"797156,8429",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201132,"8,52240875989387",500,"859645,4378",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201133,"8,37162699049343",500,"748451,72187",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201134,"7,75321678216999",500,"1542735,89259",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201135,"8,61091971721736",500,"910922,36747",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201136,"8,21161217771643",500,"934607,47866",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201137,"8,21269043456854",500,"835334,06529",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201138,"8,22868029201755",500,"977488,38269",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201139,"8,52378433265661",500,"1521985,48663",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201140,"8,6463098179081",500,"751665,43796",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201141,"8,4562581836356",500,"1059305,81738",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201142,"8,59033677428395",500,"812094,3415",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201143,"8,50213590611214",500,"1293470,65493",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201144,"8,29390244592591",500,"1040176,75624",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201145,"8,86574266457722",500,"965119,0439",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201146,"9,44853888284737",500,"755472,38754",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201147,"8,73714383586546",500,"1182190,05753",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201148,"8,88065305374895",500,"1945957,61884",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201149,"8,90520750540012",500,"911185,78268",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201150,"8,90980397957558",500,"1651853,30331",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201151,"8,93334369009611",500,"1579208,72264",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201152,"9,20234140761815",500,"1359229,95845",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201201,"8,77362850833936",500,"549890,26731",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201202,"9,34052819430961",500,"489483,61389",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201203,"8,94964894366474",500,"929462,03362",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201204,"9,15977712992465",500,"1137270,61114",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201205,"9,011615759729",500,"1051285,09228",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201206,"9,1780744255357",500,"871586,04928",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201207,"8,85535992824822",500,"1289687,09257",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201208,"9,50105468724948",500,"899581,89461",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201209,"9,17343829197856",500,"1195412,51373",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201210,"9,45423543526094",500,"824422,55724",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201211,"9,1299317776855",500,"961436,60813",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201212,"9,36455329477322",500,"767413,88383",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201213,"9,7335646422217",500,"1440276,32788",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201214,"9,40394738087882",500,"475597,42267",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201215,"9,21372504765403",500,"1570468,03888",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201216,"9,06301322044911",500,"1025645,332",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201217,"9,40144339914398",500,"1260101,38835",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201218,"9,88186221186776",500,"989751,13015",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201219,"9,29104828856371",500,"969075,92102",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201220,"9,16920323373698",500,"967314,78165",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201221,"9,40806046918359",500,"926605,34631",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201222,"9,36762111514204",500,"1074147,92153",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201223,"8,99586417548761",500,"1086081,9586",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201224,"9,22254771946793",500,"1054762,61932",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201225,"9,40621952181277",500,"1149849,60786",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201226,"9,47132852345252",500,"1807834,39575",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201227,"9,66586751786126",500,"1813460,18305",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201228,"9,14848435355537",500,"1297190,13583",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201229,"9,07204275558179",500,"951602,03307",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201230,"9,12124140943984",500,"1305992,97347",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201231,"9,2313637758137",500,"1105482,16777",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201232,"9,28609286600997",500,"786658,17944",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201233,"8,84722995779956",500,"1057731,30143",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201234,"9,08274654203851",500,"776377,88877",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201235,"9,26010027191761",500,"950252,66492",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201236,"9,11438351240468",500,"927866,16542",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201237,"8,56710250484176",500,"1013227,96702",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201238,"8,72062634188076",500,"1237493,8367",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201239,"8,8862702913203",500,"1989415,46092",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201240,"8,57930466299133",500,"904969,78287",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201241,"8,91712317268998",500,"986133,95893",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201242,"8,5311042380721",500,"860886,63126",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201243,"8,7629072188082",500,"949178,46428",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201244,"8,28202647188342",500,"1453998,15358",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201245,"8,34164553332449",500,"1091578,83526",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201246,"8,07639786742707",500,"1435097,29937",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201247,"8,53561678666068",500,"1296131,76341",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201248,"8,97389023276996",500,"1678441,73705",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201249,"8,40039774261017",500,"1036119,26884",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201250,"8,48843791886206",500,"1226782,24486",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201251,"8,50068676051201",500,"1881871,91204",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201252,"8,80783769004223",500,"2359242,79788",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201301,"8,69839284077873",500,"255947,22535",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201302,"8,31562383958805",500,"614540,99559",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201303,"8,30464138240008",500,"979904,94952",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201304,"8,4935919537243",500,"820059,80719",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201305,"8,38913387595103",500,"2026446,08061",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201306,"8,34670335376257",500,"962413,12784",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201307,"7,70338913197208",500,"1546494,09414",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201308,"7,86482800517054",500,"965616,56581",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201309,"8,52925290655159",500,"1506095,9073",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201310,"8,04363767265879",500,"934010,73658",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201311,"8,04237484462305",500,"1378716,6633",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201312,"7,53688441393597",500,"2083332,04054",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201313,"7,65038936667982",500,"619377,70347",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201314,"6,65805888845153",500,"1525338,96313",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201315,"7,4110409967453",500,"1172862,26575",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201316,"7,18062304487206",500,"1336125,54535",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201317,"6,58206493060536",500,"1378218,22605",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201318,"6,90982532497176",500,"1397438,35105",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201319,"6,98744982561727",500,"1104002,28276",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201320,"7,08294778941758",500,"1208102,86968",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201321,"6,78811077425504",500,"1346018,02333",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201322,"6,91362068306616",500,"2995078,75656",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201323,"7,09936058807398",500,"1536472,30926",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201324,"6,69100050820226",500,"1009279,25025",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201325,"6,63586355107058",500,"1601310,96131",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201326,"6,74021258739945",500,"2696422,62368",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201327,"7,8270159182709",500,"1350303,44168",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201328,"7,50577523167758",500,"1303859,36426",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201329,"7,11509403038914",500,"1511153,30699",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201330,"7,52275793089037",500,"1105957,12701",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201331,"7,34265020738109",500,"1259723,87436",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201332,"7,04345379494011",500,"966782,71123",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201333,"6,84324167821455",500,"1633011,1172",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201334,"7,12864737351703",500,"2016229,45593",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201335,"7,31998187580579",500,"1276456,15909",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201336,"7,63467643912232",501,"1012294,54943",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201337,"7,40380689412093",501,"934014,08742",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201338,"7,39626804107599",501,"1327883,68058",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201339,"7,41068680107559",501,"1778939,84921",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201340,"7,3374892655723",501,"1539873,13397",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201341,"7,28355672402176",501,"993140,16568",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201342,"7,00239858429552",501,"1039313,38411",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201343,"6,96493434402539",501,"1699231,53262",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201344,"7,51935670452011",501,"1412010,51149",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201345,"7,07402313253814",501,"994693,11246",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201346,"7,06202236529306",501,"933758,01678",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201347,"6,94822457735535",501,"1359483,56759",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201348,"7,24587198707855",501,"1577552,43781",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201349,"7,33131341346481",501,"1447827,25965",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201350,"6,9091417333378",501,"1446691,88428",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201351,"7,05509737617258",501,"2548873,64664",999954,"12,8621447900894"
Total establecimientos,12,Créditos Comerciales (Preferencial o Corporativo),Preferencial o corporativo,088-999954,Créditos comerciales,201352,"6,8422901825782",501,"3927431,60459",999954,"12,8621447900894"
